Reino;Nombre Cinetífico;Nombre Común;Estado de Conservación vigente;URL Ficha;
"Animalia";"Vespula vulgaris";"Avispa común";"";"https://simbio.mma.gob.cl/Especies/Details/284";
"Animalia";"Monomorium chinense";"";"";"https://simbio.mma.gob.cl/Especies/Details/285";
"Animalia";"Stenamma schmidti";"";"";"https://simbio.mma.gob.cl/Especies/Details/286";
"Animalia";"Tapinoma antarcticum";"";"";"https://simbio.mma.gob.cl/Especies/Details/287";
"Animalia";"Linepithema humile";"Hormiga Argentina";"";"https://simbio.mma.gob.cl/Especies/Details/288";
"Animalia";"Cardiocondyla nuda";"";"";"https://simbio.mma.gob.cl/Especies/Details/289";
"Animalia";"Brachymyrmex laevis";"";"";"https://simbio.mma.gob.cl/Especies/Details/290";
"Animalia";"Brachymyrmex patagonicus";"";"";"https://simbio.mma.gob.cl/Especies/Details/291";
"Animalia";"Brachymyrmex giardi";"";"";"https://simbio.mma.gob.cl/Especies/Details/292";
"Animalia";"Myrmelachista mayri";"";"";"https://simbio.mma.gob.cl/Especies/Details/293";
"Animalia";"Myrmelachista chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/294";
"Animalia";"Myrmelachista hoffmanni";"";"";"https://simbio.mma.gob.cl/Especies/Details/295";
"Animalia";"Pheidole chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/296";
"Animalia";"Pogonomyrmex odoratus";"";"";"https://simbio.mma.gob.cl/Especies/Details/297";
"Animalia";"Pogonomyrmex angustus";"";"";"https://simbio.mma.gob.cl/Especies/Details/298";
"Animalia";"Pogonomyrmex vermiculatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/299";
"Animalia";"Pogonomyrmex bispinosus";"";"";"https://simbio.mma.gob.cl/Especies/Details/300";
"Animalia";"Paratrechina longicornis";"";"";"https://simbio.mma.gob.cl/Especies/Details/301";
"Animalia";"Dorymyrmex tener";"";"";"https://simbio.mma.gob.cl/Especies/Details/302";
"Animalia";"Dorymyrmex goetschi";"";"";"https://simbio.mma.gob.cl/Especies/Details/303";
"Animalia";"Dorymyrmex chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/304";
"Animalia";"Dorymyrmex pyramicus";"";"";"https://simbio.mma.gob.cl/Especies/Details/305";
"Animalia";"Dorymyrmex hunti";"";"";"https://simbio.mma.gob.cl/Especies/Details/306";
"Animalia";"Dorymyrmex pappodes";"";"";"https://simbio.mma.gob.cl/Especies/Details/307";
"Animalia";"Dorymyrmex richteri";"";"";"https://simbio.mma.gob.cl/Especies/Details/308";
"Animalia";"Hypoponera eduardi";"";"";"https://simbio.mma.gob.cl/Especies/Details/309";
"Animalia";"Pseudomyrmex major";"";"";"https://simbio.mma.gob.cl/Especies/Details/310";
"Animalia";"Pseudomyrmex lynceus";"";"";"https://simbio.mma.gob.cl/Especies/Details/311";
"Animalia";"Heteroponera carinifrons";"";"";"https://simbio.mma.gob.cl/Especies/Details/312";
"Animalia";"Amblyopone monrosi";"";"";"https://simbio.mma.gob.cl/Especies/Details/313";
"Animalia";"Pachodynerus gayi";"";"";"https://simbio.mma.gob.cl/Especies/Details/314";
"Animalia";"Pachodynerus peruensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/315";
"Animalia";"Ctenochilus chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/316";
"Animalia";"Hypodynerus lachensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/317";
"Animalia";"Hypodynerus caupolicans";"";"";"https://simbio.mma.gob.cl/Especies/Details/318";
"Animalia";"Hypodynerus coarctatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/319";
"Animalia";"Hypodynerus tuberculiventris";"";"";"https://simbio.mma.gob.cl/Especies/Details/320";
"Animalia";"Hypodynerus labiatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/321";
"Animalia";"Hypodynerus chiliotus";"";"";"https://simbio.mma.gob.cl/Especies/Details/322";
"Animalia";"Hypodynerus andeus";"";"";"https://simbio.mma.gob.cl/Especies/Details/323";
"Animalia";"Hypodynerus chiliensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/324";
"Animalia";"Hypodynerus porteri";"";"";"https://simbio.mma.gob.cl/Especies/Details/325";
"Animalia";"Hypodynerus colocolo";"";"";"https://simbio.mma.gob.cl/Especies/Details/326";
"Animalia";"Hypodynerus vespiformis";"";"";"https://simbio.mma.gob.cl/Especies/Details/327";
"Animalia";"Protodiscoelius merula";"";"";"https://simbio.mma.gob.cl/Especies/Details/328";
"Animalia";"Araucodynerus tuberculatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/329";
"Animalia";"Notanthidium rudolphi";"";"";"https://simbio.mma.gob.cl/Especies/Details/330";
"Animalia";"Notanthidium bizonatum";"";"";"https://simbio.mma.gob.cl/Especies/Details/331";
"Animalia";"Notanthidium subpetiolatum";"";"";"https://simbio.mma.gob.cl/Especies/Details/332";
"Animalia";"Notanthidium steloides";"";"";"https://simbio.mma.gob.cl/Especies/Details/333";
"Animalia";"Notanthidium bidentatum";"";"";"https://simbio.mma.gob.cl/Especies/Details/334";
"Animalia";"Anthidium aymara";"";"";"https://simbio.mma.gob.cl/Especies/Details/335";
"Animalia";"Anthidium manicatum";"";"";"https://simbio.mma.gob.cl/Especies/Details/336";
"Animalia";"Anthidium atricaudum";"";"";"https://simbio.mma.gob.cl/Especies/Details/337";
"Animalia";"Anthidium falsificum";"";"";"https://simbio.mma.gob.cl/Especies/Details/338";
"Animalia";"Anthidium nigerrimum";"";"";"https://simbio.mma.gob.cl/Especies/Details/339";
"Animalia";"Anthidium espinosai";"";"";"https://simbio.mma.gob.cl/Especies/Details/340";
"Animalia";"Anthidium anurospilum";"";"";"https://simbio.mma.gob.cl/Especies/Details/341";
"Animalia";"Anthidium gayi";"";"";"https://simbio.mma.gob.cl/Especies/Details/342";
"Animalia";"Anthidium rubripes";"";"";"https://simbio.mma.gob.cl/Especies/Details/343";
"Animalia";"Anthidium edwini";"";"";"https://simbio.mma.gob.cl/Especies/Details/344";
"Animalia";"Anthidium colliguayanum";"";"";"https://simbio.mma.gob.cl/Especies/Details/345";
"Animalia";"Anthidium peruvianum";"";"";"https://simbio.mma.gob.cl/Especies/Details/346";
"Animalia";"Anthidium penai";"";"";"https://simbio.mma.gob.cl/Especies/Details/347";
"Animalia";"Anthidium funereum";"";"";"https://simbio.mma.gob.cl/Especies/Details/348";
"Animalia";"Anthidium chubuti";"";"";"https://simbio.mma.gob.cl/Especies/Details/349";
"Animalia";"Anthidium deceptum";"";"";"https://simbio.mma.gob.cl/Especies/Details/350";
"Animalia";"Anthidium decaspilum";"";"";"https://simbio.mma.gob.cl/Especies/Details/351";
"Animalia";"Anthidium chilense";"";"";"https://simbio.mma.gob.cl/Especies/Details/352";
"Animalia";"Anthidium toro";"";"";"https://simbio.mma.gob.cl/Especies/Details/353";
"Animalia";"Megachile cinerea";"";"";"https://simbio.mma.gob.cl/Especies/Details/354";
"Animalia";"Megachile euzona";"";"";"https://simbio.mma.gob.cl/Especies/Details/355";
"Animalia";"Megachile furcata";"";"";"https://simbio.mma.gob.cl/Especies/Details/356";
"Animalia";"Megachile chilopsidis";"";"";"https://simbio.mma.gob.cl/Especies/Details/357";
"Animalia";"Megachile saulcyi";"";"";"https://simbio.mma.gob.cl/Especies/Details/358";
"Animalia";"Megachile aricensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/359";
"Animalia";"Megachile rancaguensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/360";
"Animalia";"Megachile ecuadoria";"";"";"https://simbio.mma.gob.cl/Especies/Details/361";
"Animalia";"Megachile rotundata";"Abeja cortadora de alfalfa";"";"https://simbio.mma.gob.cl/Especies/Details/362";
"Animalia";"Megachile coquimbensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/363";
"Animalia";"Megachile melanotricha";"";"";"https://simbio.mma.gob.cl/Especies/Details/364";
"Animalia";"Megachile distinguenda";"";"";"https://simbio.mma.gob.cl/Especies/Details/365";
"Animalia";"Megachile chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/366";
"Animalia";"Megachile flammiventris";"";"";"https://simbio.mma.gob.cl/Especies/Details/367";
"Animalia";"Megachile santacrucensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/368";
"Animalia";"Megachile grandibarbis";"";"";"https://simbio.mma.gob.cl/Especies/Details/369";
"Animalia";"Megachile albopunctata";"";"";"https://simbio.mma.gob.cl/Especies/Details/370";
"Animalia";"Megachile semirufa";"";"";"https://simbio.mma.gob.cl/Especies/Details/371";
"Animalia";"Megachile pollinosa";"";"";"https://simbio.mma.gob.cl/Especies/Details/372";
"Animalia";"Neofidelia longirostris";"";"";"https://simbio.mma.gob.cl/Especies/Details/373";
"Animalia";"Neofidelia profuga";"";"";"https://simbio.mma.gob.cl/Especies/Details/374";
"Animalia";"Trichothurgus aterrimus";"";"";"https://simbio.mma.gob.cl/Especies/Details/375";
"Animalia";"Trichothurgus dubius";"";"";"https://simbio.mma.gob.cl/Especies/Details/376";
"Animalia";"Trichothurgus osmioides";"";"";"https://simbio.mma.gob.cl/Especies/Details/377";
"Animalia";"Trichothurgus wagenknechti";"";"";"https://simbio.mma.gob.cl/Especies/Details/378";
"Animalia";"Trichothurgus herbsti";"";"";"https://simbio.mma.gob.cl/Especies/Details/379";
"Animalia";"Trichothurgus atacamensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/380";
"Animalia";"Coelioxys elizabeth";"";"";"https://simbio.mma.gob.cl/Especies/Details/381";
"Animalia";"Coelioxys pergandei";"";"";"https://simbio.mma.gob.cl/Especies/Details/382";
"Animalia";"Coelioxys chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/383";
"Animalia";"Coelioxys melanopus";"";"";"https://simbio.mma.gob.cl/Especies/Details/384";
"Animalia";"Coelioxys abdominalis";"";"";"https://simbio.mma.gob.cl/Especies/Details/385";
"Animalia";"Coelioxys mapuche";"";"";"https://simbio.mma.gob.cl/Especies/Details/386";
"Animalia";"Coelioxys oriplanes";"";"";"https://simbio.mma.gob.cl/Especies/Details/387";
"Animalia";"Coelioxys cameghinoi";"";"";"https://simbio.mma.gob.cl/Especies/Details/388";
"Animalia";"Coelioxys insolita";"";"";"https://simbio.mma.gob.cl/Especies/Details/389";
"Animalia";"Coelioxys wagenknechti";"";"";"https://simbio.mma.gob.cl/Especies/Details/390";
"Animalia";"Coelioxys ruizi";"";"";"https://simbio.mma.gob.cl/Especies/Details/391";
"Animalia";"Coelioxys ljuba";"";"";"https://simbio.mma.gob.cl/Especies/Details/392";
"Animalia";"Eufriesea mexicana";"";"";"https://simbio.mma.gob.cl/Especies/Details/393";
"Animalia";"Eulaema meriana";"";"";"https://simbio.mma.gob.cl/Especies/Details/394";
"Animalia";"Exomalopsis bruesi";"";"";"https://simbio.mma.gob.cl/Especies/Details/395";
"Animalia";"Exaerete frontalis";"";"";"https://simbio.mma.gob.cl/Especies/Details/396";
"Animalia";"Exaerete smaragdina";"";"";"https://simbio.mma.gob.cl/Especies/Details/397";
"Animalia";"Chalepogenus herbsti";"";"";"https://simbio.mma.gob.cl/Especies/Details/398";
"Animalia";"Chalepogenus clypeolatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/399";
"Animalia";"Chalepogenus crassifasciatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/400";
"Animalia";"Chalepogenus subcaeruleus";"";"";"https://simbio.mma.gob.cl/Especies/Details/401";
"Animalia";"Chalepogenus caeruleus";"";"";"https://simbio.mma.gob.cl/Especies/Details/402";
"Animalia";"Chalepogenus rozeni";"";"";"https://simbio.mma.gob.cl/Especies/Details/403";
"Animalia";"Mesoplia friesei";"";"";"https://simbio.mma.gob.cl/Especies/Details/404";
"Animalia";"Bombus muscorum";"";"";"https://simbio.mma.gob.cl/Especies/Details/405";
"Animalia";"Bombus ruderatus";"Abejorro";"";"https://simbio.mma.gob.cl/Especies/Details/406";
"Animalia";"Bombus dahlbomii";"abejorro nativo";"En Peligro (EN)";"https://simbio.mma.gob.cl/Especies/Details/407";
"Animalia";"Bombus funebris";"Abejorro fúnebre";"Vulnerable (VU)";"https://simbio.mma.gob.cl/Especies/Details/408";
"Animalia";"Bombus opifex";"";"";"https://simbio.mma.gob.cl/Especies/Details/409";
"Animalia";"Bombus terrestris";"Abejorro";"";"https://simbio.mma.gob.cl/Especies/Details/410";
"Animalia";"Alloscirtetica porteri";"";"";"https://simbio.mma.gob.cl/Especies/Details/411";
"Animalia";"Alloscirtetica segmentaria";"";"";"https://simbio.mma.gob.cl/Especies/Details/412";
"Animalia";"Alloscirtetica gazullai";"";"";"https://simbio.mma.gob.cl/Especies/Details/413";
"Animalia";"Alloscirtetica tristrigata";"";"";"https://simbio.mma.gob.cl/Especies/Details/414";
"Animalia";"Alloscirtetica antarctica";"";"";"https://simbio.mma.gob.cl/Especies/Details/415";
"Animalia";"Alloscirtetica lanosa";"";"";"https://simbio.mma.gob.cl/Especies/Details/416";
"Animalia";"Alloscirtetica cinerea";"";"";"https://simbio.mma.gob.cl/Especies/Details/417";
"Animalia";"Alloscirtetica gayi";"";"";"https://simbio.mma.gob.cl/Especies/Details/418";
"Animalia";"Alloscirtetica valparadisaea";"";"";"https://simbio.mma.gob.cl/Especies/Details/419";
"Animalia";"Alloscirtetica chilena";"";"";"https://simbio.mma.gob.cl/Especies/Details/420";
"Animalia";"Alloscirtetica rufitarsis";"";"";"https://simbio.mma.gob.cl/Especies/Details/421";
"Animalia";"Alloscirtetica vagabunda";"";"";"https://simbio.mma.gob.cl/Especies/Details/422";
"Animalia";"Alloscirtetica herbsti";"";"";"https://simbio.mma.gob.cl/Especies/Details/423";
"Animalia";"Alloscirtetica weyrauchi";"";"";"https://simbio.mma.gob.cl/Especies/Details/424";
"Animalia";"Alloscirtetica frieseana";"";"";"https://simbio.mma.gob.cl/Especies/Details/425";
"Animalia";"Isepeolus septemnotatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/426";
"Animalia";"Isepeolus wagenknechti";"";"";"https://simbio.mma.gob.cl/Especies/Details/427";
"Animalia";"Isepeolus vachali";"";"";"https://simbio.mma.gob.cl/Especies/Details/428";
"Animalia";"Isepeolus lativalvis";"";"";"https://simbio.mma.gob.cl/Especies/Details/429";
"Animalia";"Isepeolus luctuosus";"";"";"https://simbio.mma.gob.cl/Especies/Details/430";
"Animalia";"Isepeolus cortesi";"";"";"https://simbio.mma.gob.cl/Especies/Details/431";
"Animalia";"Epiclopus lendlianus";"";"";"https://simbio.mma.gob.cl/Especies/Details/432";
"Animalia";"Epiclopus gayi";"";"";"https://simbio.mma.gob.cl/Especies/Details/433";
"Animalia";"Epiclopus wagenknechti";"";"";"https://simbio.mma.gob.cl/Especies/Details/434";
"Animalia";"Kelita toroi";"";"";"https://simbio.mma.gob.cl/Especies/Details/435";
"Animalia";"Kelita penai";"";"";"https://simbio.mma.gob.cl/Especies/Details/436";
"Animalia";"Kelita tuberculata";"";"";"https://simbio.mma.gob.cl/Especies/Details/437";
"Animalia";"Kelita chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/438";
"Animalia";"Diadasia chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/439";
"Animalia";"Diadasia ruficruris";"";"";"https://simbio.mma.gob.cl/Especies/Details/440";
"Animalia";"Diadasia diminuta";"";"";"https://simbio.mma.gob.cl/Especies/Details/441";
"Animalia";"Diadasia distinguenda";"";"";"https://simbio.mma.gob.cl/Especies/Details/442";
"Animalia";"Mirnapis inca";"";"";"https://simbio.mma.gob.cl/Especies/Details/443";
"Animalia";"Apis mellifera";"Abeja doméstica";"";"https://simbio.mma.gob.cl/Especies/Details/444";
"Animalia";"Parepeolus stuardi";"";"";"https://simbio.mma.gob.cl/Especies/Details/445";
"Animalia";"Parepeolus aterrimus";"";"";"https://simbio.mma.gob.cl/Especies/Details/446";
"Animalia";"Manuelia gayatina";"";"";"https://simbio.mma.gob.cl/Especies/Details/447";
"Animalia";"Manuelia gayi";"";"";"https://simbio.mma.gob.cl/Especies/Details/448";
"Animalia";"Manuelia postica";"";"";"https://simbio.mma.gob.cl/Especies/Details/449";
"Animalia";"Xylocopa viridigastra";"";"";"https://simbio.mma.gob.cl/Especies/Details/450";
"Animalia";"Xylocopa splendidula";"";"";"https://simbio.mma.gob.cl/Especies/Details/451";
"Animalia";"Xylocopa viridis";"";"";"https://simbio.mma.gob.cl/Especies/Details/452";
"Animalia";"Xylocopa augusti";"";"";"https://simbio.mma.gob.cl/Especies/Details/453";
"Animalia";"Brachynomada scotti";"";"";"https://simbio.mma.gob.cl/Especies/Details/454";
"Animalia";"Mesonychium garleppi";"";"";"https://simbio.mma.gob.cl/Especies/Details/455";
"Animalia";"Eucerinoda gayi";"";"";"https://simbio.mma.gob.cl/Especies/Details/456";
"Animalia";"Centris tamarugalis";"";"Vulnerable (VU)";"https://simbio.mma.gob.cl/Especies/Details/457";
"Animalia";"Centris flavohirta";"";"";"https://simbio.mma.gob.cl/Especies/Details/458";
"Animalia";"Centris orellanai";"";"";"https://simbio.mma.gob.cl/Especies/Details/459";
"Animalia";"Centris cineraria";"";"";"https://simbio.mma.gob.cl/Especies/Details/460";
"Animalia";"Centris chilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/461";
"Animalia";"Centris escomeli";"";"";"https://simbio.mma.gob.cl/Especies/Details/462";
"Animalia";"Centris nigerrima";"";"";"https://simbio.mma.gob.cl/Especies/Details/463";
"Animalia";"Centris moldenkei";"";"Vulnerable (VU)";"https://simbio.mma.gob.cl/Especies/Details/464";
"Animalia";"Centris buchholzi";"";"";"https://simbio.mma.gob.cl/Especies/Details/465";
"Animalia";"Centris unifasciata";"";"";"https://simbio.mma.gob.cl/Especies/Details/466";
"Animalia";"Centris mixta";"";"";"https://simbio.mma.gob.cl/Especies/Details/467";
"Animalia";"Centris rhodophthalma";"";"";"https://simbio.mma.gob.cl/Especies/Details/468";
"Animalia";"Centris rhodadelpha";"";"";"https://simbio.mma.gob.cl/Especies/Details/469";
"Animalia";"Centris toroi";"";"";"https://simbio.mma.gob.cl/Especies/Details/470";
"Animalia";"Doeringiella gigas";"";"";"https://simbio.mma.gob.cl/Especies/Details/471";
"Animalia";"Doeringiella gayi";"";"";"https://simbio.mma.gob.cl/Especies/Details/472";
"Animalia";"Paratetrapedia nigriceps";"";"";"https://simbio.mma.gob.cl/Especies/Details/473";
"Animalia";"Thygater analis";"";"";"https://simbio.mma.gob.cl/Especies/Details/474";
"Animalia";"Chilimalopsis parvula";"";"";"https://simbio.mma.gob.cl/Especies/Details/475";
"Animalia";"Melissoptila tandilensis";"";"";"https://simbio.mma.gob.cl/Especies/Details/476";
"Animalia";"Melissoptila chilena";"";"";"https://simbio.mma.gob.cl/Especies/Details/477";
"Animalia";"Melissoptila dama";"";"";"https://simbio.mma.gob.cl/Especies/Details/478";
"Animalia";"Melectoides niveiventris";"";"";"https://simbio.mma.gob.cl/Especies/Details/479";
"Animalia";"Melectoides triseriatus";"";"";"https://simbio.mma.gob.cl/Especies/Details/480";
"Animalia";"Melectoides rozeni";"";"";"https://simbio.mma.gob.cl/Especies/Details/481";
"Animalia";"Toromelissa nemaglossa";"";"";"https://simbio.mma.gob.cl/Especies/Details/482";
"Animalia";"Svastrides orellanae";"";"";"https://simbio.mma.gob.cl/Especies/Details/483";
"Animalia";"Svastrides melanura";"";"";"https://simbio.mma.gob.cl/Especies/Details/484";
"Animalia";"Svastra flavitarsis";"";"";"https://simbio.mma.gob.cl/Especies/Details/485";
"Animalia";"Stangeella cyaniventris";"";"";"https://simbio.mma.gob.cl/Especies/Details/486";
"Animalia";"Sphex latreillei";"";"";"https://simbio.mma.gob.cl/Especies/Details/487";
"Animalia";"Lonchopria rufitorax";"";"";"https://simbio.mma.gob.cl/Especies/Details/488";
"Animalia";"Lonchopria zonalis";"";"";"https://simbio.mma.gob.cl/Especies/Details/489";
"Animalia";"Lonchopria porteri";"";"";"https://simbio.mma.gob.cl/Especies/Details/490";
"Animalia";"Lonchopria similis";"";"";"https://simbio.mma.gob.cl/Especies/Details/491";
"Animalia";"Leioproctus semicyaneus";"";"";"https://simbio.mma.gob.cl/Especies/Details/492";
"Animalia";"Leioproctus perezi";"";"";"https://simbio.mma.gob.cl/Especies/Details/493";
