position,title,source/name,source/icon,source/authors/0,link,thumbnail,thumbnail_small,date,iso_date
74,Declaran monumento natural al pingüino de Humboldt en todo Chile,Puranoticia,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://puranoticia.pnt.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://puranoticia.pnt.cl/nacional/declaran-monumento-natural-al-pinguino-de-humboldt-en-todo-chile,https://puranoticia.pnt.cl/cms/site/artic/20260214/imag/foto_0000000620260214110125/Aton_1124822.jpg,https://news.google.com/api/attachments/CC8iK0NnNUlZMkYyYlRJMlVqQjVNRTgwVFJDcEFSaXFBaWdCTWdZQmNKSnFzQWM,"02/14/2026, 08:00 AM, +0000 UTC",2026-02-14T08:00:00Z
75,"El pingüino de Humboldt, declarado monumento natural por Chile",ANSA Latina,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.ansalatina.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.ansalatina.com/americalatina/noticia/latinoamerica/2026/02/13/el-pingueino-de-humboldt-declarado-monumento-natural-por-chile_be13193f-0864-424f-855b-bc1b51c5ef3c.html,,,"02/13/2026, 08:00 AM, +0000 UTC",2026-02-13T08:00:00Z
76,"Especies en riesgo: pingüino de Humboldt, lagarto de Álvaro y plantas de Juan Fernández en alerta",El Mostrador,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.elmostrador.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.elmostrador.cl/agenda-pais/agenda-sustentable/2025/10/28/especies-en-riesgo-pinguino-de-humboldt-lagarto-de-alvaro-y-plantas-de-juan-fernandez-en-alerta/,https://media-front.elmostrador.cl/2025/10/Editar-imagenes-2-16-700x350.png,https://news.google.com/api/attachments/CC8iK0NnNWtXRlJ0T0RGM2MwSlBNMHRTVFJEZUFoaThCU2dLTWdZZE1JUUxvZ2c,"10/28/2025, 07:00 AM, +0000 UTC",2025-10-28T07:00:00Z
77,"Chile declara oficialmente al Pingüino de Humboldt ""en peligro de extinción""",Radio Contacto 90.7 FM,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://radiocontacto.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://radiocontacto.cl/2025/10/23/chile-declara-oficialmente-al-pinguino-de-humboldt-en-peligro-de-extincion/,https://radiocontacto.cl/wp-content/uploads/2025/10/Pingu-780x470.png,https://news.google.com/api/attachments/CC8iK0NnNUVhVEZWU1VzM2MzQTViRk5QVFJDdUF4aktCU2dLTWdZZFZaVExwUWM,"10/23/2025, 07:00 AM, +0000 UTC",2025-10-23T07:00:00Z
78,Un pingüino de Chile perdió más del 50% de su población,eldiarioweb.com,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.eldiarioweb.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.eldiarioweb.com/2025/10/un-pinguino-de-chile-perdio-mas-del-50-de-su-poblacion/,https://www.eldiarioweb.com/wp-content/uploads/2025/10/IMG-20251027-WA0037-312x234.jpg,https://news.google.com/api/attachments/CC8iK0NnNTJOM0JvZDFRM2VHaGZaRzFtVFJEcUFSaTRBaWdLTWdZQkVKVHJIUWc,"10/28/2025, 07:00 AM, +0000 UTC",2025-10-28T07:00:00Z
79,Chile declara Monumento Natural al pingüino de Humboldt tras caída del 50% de su población,Publimicro,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://publimicro.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://publimicro.cl/chile-declara-monumento-natural-al-pinguino-de-humboldt-tras-caida-del-50-de-su-poblacion/,https://publimicro.cl/wp-content/uploads/2026/02/img_2726.jpg,https://news.google.com/api/attachments/CC8iK0NnNDFXVUppYzIxQ1NtaEpjR0k0VFJDcUJCaXFCQ2dLTWdZRkVaUklLUWc,"02/15/2026, 08:00 AM, +0000 UTC",2026-02-15T08:00:00Z
80,Chile confirma el rechazo al proyecto minero Dominga: triunfo ambiental en defensa del pingüino de Humboldt,Noticias Ambientales,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://noticiasambientales.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://noticiasambientales.com/animales/chile-confirma-el-rechazo-al-proyecto-minero-dominga-triunfo-ambiental-en-defensa-del-pinguino-de-humboldt/,https://storage.googleapis.com/media-cloud-na/2026/02/Pinguino-de-Humboldt.webp,https://news.google.com/api/attachments/CC8iJ0NnNVNaMlZtTlhsa1pXRTRWMVZsVFJERUF4aW1CU2dLTWdNTndBWQ,"02/26/2026, 08:00 AM, +0000 UTC",2026-02-26T08:00:00Z
81,Pingüino de Humboldt pasa a “en peligro”: especie icónica que habita en la Región de Antofagasta enfrenta drástica disminución,soychile.cl,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.soychile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.soychile.cl/antofagasta/sociedad/2025/10/24/926196/region-antofagasta-especie-iconica.html,https://img.soy-chile.cl/Fotos/2025/10/24/file_20251024092540.jpg,https://news.google.com/api/attachments/CC8iMkNnNUNiSGRxWms4ek1VMVBURFZPVFJDZkF4amtCU2dLTWd1SklveUtJU2RGYm9sc3FR,"10/24/2025, 07:00 AM, +0000 UTC",2025-10-24T07:00:00Z
82,Gobierno retira más de 40 decretos ambientales: Entre ellos la protección a Ranita de Darwin y Pingüino de Humboldt,Meganoticias,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.meganoticias.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.meganoticias.cl/nacional/517253-gobierno-retira-mas-de-40-decretos-ambientales-proteccion-ranita-de-darwin-pinguino-de-humboldt-17-3-2026.html,https://images2-mega.cdn.mdstrm.com/meganoticias/2026/03/17/517253_1_69b98d7a83ae0.jpg?d=1200x675,https://news.google.com/api/attachments/CC8iL0NnNURjMUJsZEdsTVVrZFlYM1V5VFJDZkF4ampCU2dLTWdrQlVJNDNMR1c1ekFF,"03/17/2026, 07:00 AM, +0000 UTC",2026-03-17T07:00:00Z
83,Pingüino de Humboldt es declarado Monumento Natural y refuerzan su protección en todo Chile,ADN Radio,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.adnradio.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.adnradio.cl/2026/02/15/pinguino-de-humboldt-es-declarado-monumento-natural-y-refuerzan-su-proteccion-en-todo-chile/,https://www.adnradio.cl/resizer/v2/SLQXGS2MQZDZLLSPASSQZ5HMLE.jpg?auth=510c95304370fb165af7418870f5877c6ce0e1adf628e52eb91d34c1743df4fe&width=1200&height=900&quality=70&smart=true,https://news.google.com/api/attachments/CC8iK0NnNWpOMFF5VDJOblgzRjNkbTUyVFJEZ0F4aUFCU2dLTWdhbGs0cXRNUWM,"02/15/2026, 08:00 AM, +0000 UTC",2026-02-15T08:00:00Z
84,"“Desde hoy en adelante no usaré desodorante, sólo Tanax”: insecticida se vuelve viral por crítica a retiro de decreto que protegía a Pingüino de Humboldt y Ranita de Darwin",Publimetro,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.publimetro.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Angélica Baeza Palavecino,https://www.publimetro.cl/social/2026/03/18/desde-hoy-en-adelante-no-usare-desodorante-solo-tanax-insecticida-se-vuelve-viral-por-critica-a-retiro-de-decreto-que-protegia-a-pinguino-de-humboldt-y-ranita-de-darwin/,https://www.publimetro.cl/resizer/v2/AFWHAFS5K5B6VHDQUHGBXUSQNY.png?focal=764%2C479&auth=95ee54e936a5ac489c89740c0b69321f491e3277c2a9474ae975f2e49ec79f52&width=800&height=450,https://news.google.com/api/attachments/CC8iK0NnNW5iVmRzV1RsTFVtMVhNWFF0VFJDZkF4ampCU2dLTWdZUkJJWkppZ3M,"03/18/2026, 07:00 AM, +0000 UTC",2026-03-18T07:00:00Z
85,El pequeño gran emperador de la corriente: Pingüino de Humboldt ya es Monumento Natural en Chile,Meteored Chile,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.meteored.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.meteored.cl/noticias/actualidad/el-pequeno-gran-emperador-de-la-corriente-pinguino-de-humboldt-ya-es-monumento-natural-en-chile.html,https://services.meteored.com/img/article/el-pequeno-gran-emperador-de-la-corriente-pinguino-de-humboldt-ya-es-monumento-natural-en-chile-1771269247814_512.jpg,https://news.google.com/api/attachments/CC8iL0NnNUxiMVpLVW1waldrOHpRblZ4VFJEb0FoaUFCQ2dLTWdtQkFZYnBGR2c5c0FF,"02/16/2026, 08:00 AM, +0000 UTC",2026-02-16T08:00:00Z
86,Cinco razones para proteger al Pingüino de Humboldt,greenpeace.org,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.greenpeace.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.greenpeace.org/chile/noticia/issues/oceanos/cinco-razones-para-proteger-al-pinguino-de-humboldt/,https://www.greenpeace.org/static/planet4-chile-stateless/2025/04/8c9f392a-pinguino-de-humboldt-%C2%A9-jonathan-gonzalez-greenpeace.jpg,https://news.google.com/api/attachments/CC8iL0NnNUJZVEZmU0RSVGJUVlRkMlZQVFJERUF4aW1CU2dLTWdrQk1ZWW1SU1BvS1FJ,"04/25/2025, 07:00 AM, +0000 UTC",2025-04-25T07:00:00Z
87,Plan RECOGE Pingüino de Humboldt: la estrategia que pretende evitar extinción de emblemática especie ya es oficial,MMA – Ministerio del Medio Ambiente,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://mma.gob.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://mma.gob.cl/plan-recoge-pinguino-de-humboldt-la-estrategia-que-pretende-evitar-extincion-de-emblematica-especie-ya-es-oficial/,https://mma.gob.cl/wp-content/uploads/2024/07/PORTADAHUMBOLDT1-1500x936.jpeg,https://news.google.com/api/attachments/CC8iJ0NnNWtSMnRWVGtSS2MwOHhhRzloVFJDMUF4aTlCU2dLTWdNUnNBSQ,"07/25/2024, 07:00 AM, +0000 UTC",2024-07-25T07:00:00Z
88,Chile mete a Pingüino de Humboldt en lista de especies en peligro,La República,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://especial.larepublica.pe&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://especial.larepublica.pe/la-republica-sostenible/2025/10/24/chile-mete-a-pinguino-de-humboldt-en-lista-de-especies-en-peligro-1110336,https://imgcomercial.glr.pe/1000x561/comercial/original/2025/10/24/68fb6dbf1e4ee292ed0c158f.webp,https://news.google.com/api/attachments/CC8iK0NnNXFjVVZOVkU0MVYyRTVXVEppVFJDb0FSaXNBaWdCTWdhQlVZZ0lxUVU,"10/24/2025, 07:00 AM, +0000 UTC",2025-10-24T07:00:00Z
89,"El pingüino de Humboldt se encuentra “en peligro” en Chile, revela informe",La Jornada,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.jornada.com.mx&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.jornada.com.mx/2025/10/21/ciencias/a06n2cie,https://www.jornada.com.mx/2025/10/21/fotos/a06n2cie-1.jpg,https://news.google.com/api/attachments/CC8iK0NnNTBaWFZZU1Voa2JXcFhWRnA1VFJETkFoajBBeWdLTWdZQmdJNmlOQVk,"10/21/2025, 07:00 AM, +0000 UTC",2025-10-21T07:00:00Z
90,Diario Oficial publica el Plan RECOGE Pingüino de Humboldt,conaf.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.conaf.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.conaf.cl/diario-oficial-publica-el-plan-recoge-pinguino-de-humboldt/,https://www.conaf.cl/wp-content/uploads/2024/07/26-07-2024-RECOGE-Pinguino.jpg,https://news.google.com/api/attachments/CC8iK0NnNDRaMWxSUVc1V1RsQnVMVzlPVFJDZkF4ampCU2dLTWdhWmRvNHFyZ2M,"07/26/2024, 07:00 AM, +0000 UTC",2024-07-26T07:00:00Z
91,Conoce el trabajo de la Reserva Nacional Pingüino de Humboldt en Chile,Canal 13,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.13.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Vania Ramos,https://www.13.cl/c/programas/factor-de-cambio/capitulos/conoce-el-trabajo-de-la-reserva-nacional-pinguino-de,https://s.13.cl/sites/default/files/styles/manualcrop_1600x800/public/13c/articulos/field-imagen/2025-05/vlcsnap-2025-05-02-17h58m33s961.png.jpeg?itok=4ZFAKDC2,https://news.google.com/api/attachments/CC8iK0NnNTVTV00wVlVvNVRVRldaSFo2VFJDZkF4ampCU2dLTWdZQkVJNXRvUVk,"05/02/2025, 07:00 AM, +0000 UTC",2025-05-02T07:00:00Z
92,Investigadores detectan contaminación por metales en pingüino de Humboldt en Chile,Interferencia |,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://interferencia.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://interferencia.cl/articulos/investigadores-detectan-contaminacion-por-metales-en-pinguino-de-humboldt-en-chile,https://interferencia.cl/sites/default/files/styles/article/public/pinguino-humboldt2-e1731333711998-1024x683.jpg?itok=uZHytZAr,https://news.google.com/api/attachments/CC8iL0NnNVVRVFl4ZDNjNFNGWkZObXBvVFJDUUF4al9CU2dLTWdrUlFJWlVvT2RFMHdB,"11/18/2024, 08:00 AM, +0000 UTC",2024-11-18T08:00:00Z
93,Registran por primera vez un pingüino de Humboldt albino en Chile y advierten que queda más expuesto a depredadores,Intriper.,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://intriper.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://intriper.com/registran-por-primera-vez-un-pinguino-de-humboldt-albino-en-chile-y-advierten-que-queda-mas-expuesto-a-depredadores/,https://intriper.com/wp-content/uploads/elementor/thumbs/PinguinoHumboldtAlvinoBioBio2-1024x530-1-rhz9yz7jx542jbxl95qq6qnfdc3byn05a49tgr2104.jpg,https://news.google.com/api/attachments/CC8iI0NnNWxOVEphWjJkNk9HNURiSHA1VFJEaUFoamlCaWdLTWdB,"01/21/2026, 12:30 PM, +0000 UTC",2026-01-21T12:30:13Z
94,Pingüino de Humboldt: censo nacional permitirá afinar políticas para su conservación,Agencia Peruana de Noticias | ANDINA,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://andina.pe&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://andina.pe/agencia/noticia-ping%C3%BCino-humboldt-censo-nacional-permitira-afinar-politicas-para-su-conservacion-1059322.aspx,https://portal.andina.pe/EDPfotografia3/Thumbnail/2026/01/14/001243461M.webp,https://news.google.com/api/attachments/CC8iMkNnNHhXamsyVkRVd1FtaFBOak5RVFJDM0FSaVRBaWdCTWdzQkVJU2d0S1NRLUNnb213,"01/14/2026, 08:00 AM, +0000 UTC",2026-01-14T08:00:00Z
95,"Investigadores de la UdeC, Harvard y Purdue detectan contaminación por metales en pingüino de Humboldt en Chile",Noticias UdeC,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://noticias.udec.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://noticias.udec.cl/investigadores-de-la-udec-harvard-y-purdue-detectan-contaminacion-por-metales-en-pinguino-de-humboldt-en-chile/,https://noticias.udec.cl/wp-content/uploads/2024/11/pinguino-humboldt2-e1731333711998-1024x683.jpg,https://news.google.com/api/attachments/CC8iK0NnNUxWVE56VlVsemNsVTVZMk0wVFJERUF4aW1CU2dLTWdZTmNJWjFMQWM,"11/11/2024, 08:00 AM, +0000 UTC",2024-11-11T08:00:00Z
96,CONAF refuerza llamado a la conservación del pingüino de Humboldt ante amenaza de la Influenza Aviar,conaf.cl,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.conaf.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.conaf.cl/conaf-refuerza-llamado-a-la-conservacion-del-pinguino-de-humboldt-ante-amenaza-de-la-influenza-aviar/,https://www.conaf.cl/wp-content/uploads/2024/03/whatsapp-image-2023-04-25-at-174357_52853690508_o.jpg,https://news.google.com/api/attachments/CC8iK0NnNXZWV1JpT0c1cFJtd3RZMVV4VFJEZ0F4aUFCU2dLTWdZUlFveXFKUVk,"04/28/2023, 07:00 AM, +0000 UTC",2023-04-28T07:00:00Z
97,Día Mundial de los Pingüinos: ¿por qué es tan importante en Chile proteger al pingüino de Humboldt?,BioBioChile,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.biobiochile.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://www.biobiochile.cl/especial/aqui-tierra/noticias/2025/04/25/dia-mundial-de-los-pinguinos-por-que-es-tan-importante-en-chile-proteger-al-pinguino-de-humboldt.shtml,https://media.biobiochile.cl/wp-content/uploads/2025/04/dia-del-pinguino.jpg,https://news.google.com/api/attachments/CC8iL0NnNXhRWEZGUjB3NVVtRklNelpRVFJDU0F4ajdCU2dLTWdrQmNKS1ZzT2ZBQ1FJ,"04/25/2025, 07:00 AM, +0000 UTC",2025-04-25T07:00:00Z
98,Reserva Pingüino de Humboldt: Un tesoro del norte chileno,Chile Travel,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://chile.travel&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://chile.travel/blog/reserva-pinguino-de-humboldt-un-tesoro-del-norte-chileno/,https://chile.travel/wp-content/uploads/2023/09/b44fc7d2-pinguino-de-humboldt-1536x1024-1.png,https://news.google.com/api/attachments/CC8iK0NnNUJPSEppVFdjNGFGSTFkVkpSVFJERUF4aW1CU2dLTWdhQlFJd0FKUVU,"09/20/2023, 07:00 AM, +0000 UTC",2023-09-20T07:00:00Z
99,Inician censo nacional del pingüino de Humboldt para reforzar su conservación en el litoral peruano,inforegion.pe,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://inforegion.pe&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://inforegion.pe/inician-censo-nacional-del-pinguino-de-humboldt-para-reforzar-su-conservacion-en-el-litoral-peruano/,https://inforegion.pe/wp-content/uploads/2026/01/R-16.webp,https://news.google.com/api/attachments/CC8iK0NnNUJYME5EUmpSNU1WcFhNWEJRVFJDZ0F4amhCU2dLTWdhQlVZZ0lxUVU,"01/15/2026, 08:00 AM, +0000 UTC",2026-01-15T08:00:00Z
100,"Invitan a participar en plan de recuperación, conservación y gestión del pingüino de Humboldt",MMA – Ministerio del Medio Ambiente,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://mma.gob.cl&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",,https://mma.gob.cl/invitan-a-participar-en-plan-de-recuperacion-conservacion-y-gestion-del-pinguino-de-humboldt/,https://mma.gob.cl/wp-content/uploads/2022/11/Webinar-Pinguino-Humboldt-600x333.png,https://news.google.com/api/attachments/CC8iL0NnNW1SMmhRTVZNMWJYWk1kV2RaVFJETkFoallCQ2dLTWdtSlFaQndNYWMxYUFJ,"11/24/2022, 08:00 AM, +0000 UTC",2022-11-24T08:00:00Z
