Source.Name;title;source/name;link;iso_date.1;source/authors/0
convertcsv (1).csv;Estas son las especies que están en Peligro Crítico de Extinción en Chile;Canal 13;https://www.13.cl/c/programas/espacio-13c/estas-son-las-especies-que-estan-en-peligro-critico-de-extincion-en-chile;13-10-2023;
convertcsv (1).csv;Una nueva lista que no quisiéramos tener que mostrar: 12 especies silvestres chilenas están peligro crítico de extinción;Meteored Chile;https://www.meteored.cl/noticias/actualidad/una-nueva-lista-que-no-quisieramos-tener-que-mostrar-12-especies-silvestres-chilenas-estan-peligro-critico-de-extincion.html;11-10-2023;Gabriela Aceiton Cortes
convertcsv (10).csv;La biodiversidad de la Reserva Nacional La Chimba: identifican más de 350 especies y 13 de ellas están bajo alguna categoría de amenaza;Ladera Sur;https://laderasur.com/articulo/la-biodiversidad-de-la-reserva-nacional-la-chimba-identifican-mas-de-350-especies-y-13-de-ellas-estan-bajo-alguna-categoria-de-amenaza/;13-06-2022;
convertcsv (10).csv;Google homenajea a Nettie Stevens, la descubridora de los cromosomas XY;Analitica.com;https://www.analitica.com/entretenimiento/vida-con-estilo/google-homenajea-a-nettie-stevens-la-descubridora-de-los-cromosomas-xy-2/;07-07-2016;
convertcsv (11).csv;Araña pollito: El mapa de las regiones desde Atacama al Biobío donde habita y protege el ecosistema;elmorrocotudo.cl;https://www.elmorrocotudo.cl/noticia/sociedad/arana-pollito-el-mapa-de-las-regiones-desde-atacama-al-biobio-donde-habita-y-proteg;22-03-2026;
convertcsv (11).csv;Micromundo Animal: Hoy conocemos a la araña pollito;TVN;https://www.tvn.cl/programas/accion-animal/destacados/micromundo-animal-hoy-conocemos-a-la-arana-pollito;01-02-2025;Sebastián Jiménez
convertcsv (11).csv;Tarántula chilena viajó a Europa: Araña pollito apareció entre frutas;Cooperativa.cl;https://www.cooperativa.cl/noticias/pais/medioambiente/animales/tarantula-chilena-viajo-a-europa-arana-pollito-aparecio-entre-frutas/2020-05-18/113133.html;18-05-2020;
convertcsv (11).csv;23° PREMIO MUNICIPAL STGO ARTE JOVEN;ARTISHOCK REVISTA;https://artishockrevista.com/2023/04/26/23-premio-municipal-stgo-arte-joven/;26-04-2023;
convertcsv (11).csv;Animales Chilenos Superasombrosos: La Iguana y Araña Pollito;TVN;https://www.tvn.cl/ntv/noticias/descubrimos-las-habilidades-de-la-arana-pollito-y-la-iguana-en-ntv;31-03-2023;
convertcsv (11).csv;GABRIEL HOLZAPFEL. CONTRA TODO PRONÓSTICO;ARTISHOCK REVISTA;https://artishockrevista.com/2022/08/26/gabriel-holzapfel-pcdv/;26-08-2022;
convertcsv (11).csv;Alfredo Ugarte y sus “bichos raros” celebraron el Día del Médico Veterinario en la Universidad Mayor;araucanianoticias.cl;https://araucanianoticias.cl/2013/alfredo-ugarte-y-sus-bichos-raros-celebraron-el-da-del-mdico-veterinario-en-la-universidad-mayor/100433537;04-10-2013;
convertcsv (12).csv;Araña pollito: El mapa de las regiones desde Atacama al Biobío donde habita y protege el ecosistema;elmorrocotudo.cl;https://www.elmorrocotudo.cl/noticia/sociedad/arana-pollito-el-mapa-de-las-regiones-desde-atacama-al-biobio-donde-habita-y-proteg;22-03-2026;
convertcsv (12).csv;Conflicto de interés en SLEP de Atacama: Nueva directora tiene a dos hijas trabajando en el mismo servicio;El Desconcierto;https://eldesconcierto.cl/2023/11/07/conflicto-de-interes-en-slep-de-atacama-nueva-directora-tiene-a-dos-hijas-trabajando-en-el-mismo-servicio;07-11-2023;
convertcsv (13).csv;Picaflor de Arica preocupa al municipio por su bajo avistamiento;Municipalidad de Arica;https://www.muniarica.cl/noticias/publicacion/picaflor-de-arica-preocupa-al-municipio-por-su-bajo-avistamiento;06-04-2026;
convertcsv (13).csv;Después de más de 10 años sin registros: Ejemplares del Picaflor de Arica fueron avistados en Chaca;Diario Usach;https://www.diariousach.cl/despues-de-mas-de-10-anos-sin-registros-ejemplares-del-picaflor-de-arica;10-04-2026;
convertcsv (13).csv;Estudio advierte cómo el picaflor de Arica está perdiendo su hábitat debido a los monocultivos;BioBioChile;https://www.biobiochile.cl/noticias/ciencia-y-tecnologia/medio-ambiente-cyt/2026/03/16/estudio-advierte-como-el-picaflor-de-arica-esta-perdiendo-su-habitat-debido-a-los-monocultivos.shtml;16-03-2026;
convertcsv (13).csv;SMA ordena medidas contra Transelec por posible perturbación del Picaflor de Arica;Superintendencia Del Medio Ambiente;https://portal.sma.gob.cl/index.php/sma-ordena-medidas-contra-transelec-por-posible-perturbacion-del-picaflor-de-arica/;11-08-2025;
convertcsv (13).csv;Solo quedan 400: Crean microreserva de más de 15 hectáreas para proteger al picaflor de Arica;Ladera Sur;https://laderasur.com/articulo/solo-quedan-400-crean-microreserva-de-mas-de-15-hectareas-para-proteger-al-picaflor-de-arica/;25-02-2026;
convertcsv (13).csv;Avistan en el norte de Chile un picaflor de Arica, ave en peligro de extinción;Visión 360;https://www.vision360.bo/noticias/2026/04/12/43109-avistan-en-el-norte-de-chile-un-picaflor-de-arica-ave-en-peligro-de-extincion;12-04-2026;
convertcsv (13).csv;Picaflor de Arica reaparece en Chaca tras más de 10 años sin registros: quedan solo 400 ejemplares;Canal 9 Bío Bío Televisión;https://www.canal9.cl/episodios/2026/04/08/picaflor-de-arica-reaparece-en-chaca-tras-mas-de-10-anos-sin-registros-quedan-solo-400-ejemplares;08-04-2026;
convertcsv (13).csv;Captan en Chile un picaflor de Arica, especie en peligro de extinción;cronicadigital.cl;https://cronicadigital.cl/captan-en-chile-un-picaflor-de-arica-especie-en-peligro-de-extincion/;08-04-2026;
convertcsv (13).csv;Esperanza para la biodiversidad: Picaflor de Arica reaparece en Chaca tras más de una década sin registros;Cooperativa Ciencia;https://www.cooperativaciencia.cl/medio-ambiente/2026/04/08/esperanza-para-la-biodiversidad-picaflor-de-arica-reaparece-en-chaca-tras-mas-de-una-decada-sin-registros/;08-04-2026;
convertcsv (13).csv;HISTÓRICO AVISTAMIENTO REMECE AL NORTE: REAPARECE EL PICAFLOR DE ARICA TRAS MÁS DE UNA DÉCADA Y REVIVE LA ESPERANZA DE SALVARLO DE LA EXTINCIÓN;Vilas Radio;https://vilasradio.cl/historico-avistamiento-remece-al-norte-reaparece-el-picaflor-de-arica-tras-mas-de-una-decada-y-revive-la-esperanza-de-salvarlo-de-la-extincion/;08-04-2026;
convertcsv (13).csv;Plan RECOGE da frutos: Picaflor de Arica reaparece en Chaca tras más de una década sin registros;Fundación Terram;https://www.terram.cl/plan-recoge-da-frutos-picaflor-de-arica-reaparece-en-chaca-tras-mas-de-una-decada-sin-registros/;07-04-2026;
convertcsv (13).csv;Fotos | Caen avistamientos y crece alerta: ¿Dónde está el picaflor de Arica?;elmorrocotudo.cl;https://www.elmorrocotudo.cl/noticia/sociedad/fotos-caen-avistamientos-y-crece-alerta-donde-esta-el-picaflor-de-arica;07-04-2026;
convertcsv (13).csv;Avistamiento de picaflor de Arica: hito histórico tras 10 años de ausencia;Radios Regionales;https://radiosregionales.cl/regionales/region-de-arica-y-parinacota/avistamiento-de-picaflor-de-arica-hito-historico-tras-10-anos-de-ausencia;09-04-2026;
convertcsv (13).csv;Captan por primera vez a picaflor de Arica tras 10 años sin ser visto en microreserva de Chaca: Solo quedan 400 ejemplares;El Desconcierto;https://eldesconcierto.cl/medio-ambiente/captan-primera-vez-picaflor-arica-10-anos-ser-visto-microreserva-chaca-solo-quedan-400-ejemplares-n5457867;07-04-2026;
convertcsv (13).csv;Picaflor de Arica en peligro: Monocultivos amenazan su hábitat;Cooperativa.cl;https://www.cooperativa.cl/noticias/pais/medioambiente/animales/picaflor-de-arica-en-peligro-monocultivos-amenazan-su-habitat/2026-03-04/154152.html;04-03-2026;
convertcsv (13).csv;Alertan pérdida de hábitat del picaflor de Arica por expansión de monocultivos en valles del norte;El Mostrador;https://www.elmostrador.cl/cultura/ciencia-cultura/2026/03/05/alertan-perdida-de-habitat-del-picaflor-de-arica-por-expansion-de-monocultivos-en-valles-del-norte/;05-03-2026;
convertcsv (13).csv;Crean microreserva de más de 15 hectáreas para proteger a picaflor de Arica, especie que está peligro crítico de extinción;The Clinic;https://www.theclinic.cl/2026/02/25/crean-microreserva-de-mas-de-15-hectareas-para-proteger-a-picaflor-de-arica-especie-que-esta-peligro-critico-de-extincion/;25-02-2026;
convertcsv (13).csv;Picaflor de Arica pierde terreno: Estudio alerta impacto de monocultivos en Azapa, ¿qué hacer?;Fundación Terram;https://www.terram.cl/picaflor-de-arica-pierde-terreno-estudio-alerta-impacto-de-monocultivos-en-azapa-que-hacer/;05-03-2026;
convertcsv (13).csv;La SMA ordena medidas urgentes a Transelec para proteger al Picaflor de Arica;Reporte Minero;https://www.reporteminero.cl/noticia/noticias/2025/08/medidas-urgentes-a-transelec-para-proteger-al-picaflor-de-arica;14-08-2025;
convertcsv (13).csv;Estudio advierte pérdida de hábitat del picaflor de Arica por expansión agrícola;Cooperativa Ciencia;https://www.cooperativaciencia.cl/medio-ambiente/2026/03/12/estudio-advierte-perdida-de-habitat-del-picaflor-de-arica-por-expansion-agricola/;12-03-2026;
convertcsv (13).csv;Picaflor de Arica en peligro crítico: estudio alerta impacto de la agricultura intensiva;Canal 9 Bío Bío Televisión;https://www.canal9.cl/episodios/nuestra-casa/2026/03/20/picaflor-de-arica-en-peligro-critico-estudio-alerta-impacto-de-la-agricultura-intensiva;20-03-2026;
convertcsv (13).csv;Se publica Plan de Recuperación, Conservación y Gestión (RECOGE) del Picaflor de Arica;MMA – Ministerio del Medio Ambiente;https://mma.gob.cl/se-publica-plan-de-recuperacion-conservacion-y-gestion-recoge-del-picaflor-de-arica/;21-04-2022;
convertcsv (13).csv;La urgencia por salvar al picaflor de Arica, el ave más pequeña de Chile y en peligro de extinción;Ladera Sur;https://laderasur.com/articulo/la-urgencia-por-salvar-al-picaflor-de-arica-el-ave-mas-pequena-de-chile-y-en-peligro-de-extincion/;08-05-2024;
convertcsv (13).csv;Identifican zona activa de reproducción y nidificación del picaflor de Arica en localidad de Cuya;conaf.cl;https://www.conaf.cl/identifican-zona-activa-de-reproduccion-y-nidificacion-del-picaflor-de-arica-en-localidad-de-cuya/;24-10-2024;
convertcsv (13).csv;Dos medidas que buscan proteger al picaflor de Arica de una inminente desaparición;Ladera Sur;https://laderasur.com/articulo/dos-medidas-que-buscan-proteger-al-picaflor-de-arica-de-una-inminente-desaparicion/;11-10-2018;
convertcsv (13).csv;ARICA INICIA RETIRO DE ÁRBOLES HOSPEDEROS PARA COMBATIR MOSCA DE LA FRUTA: CONAF Y SAG REFUERZAN CAMPAÑA FITOSANITARIA CON APOYO DEL MUNICIPIO;Vilas Radio;https://vilasradio.cl/arica-inicia-retiro-de-arboles-hospederos-para-combatir-mosca-de-la-fruta-conaf-y-sag-refuerzan-campana-fitosanitaria-con-apoyo-del-municipio/;16-09-2025;
convertcsv (13).csv;"""Ruta del Picaflor de Arica"": iniciativa comunitaria busca preservar el ave más amenazada de Chile";La Tercera;https://www.latercera.com/que-pasa/noticia/ruta-del-picaflor-de-arica-la-iniciativa-comunitaria-que-busca-preservar-la-especie-en-peligro-de-extincion/1016921/;21-02-2020;
convertcsv (13).csv;Karolina Araya, la conservacionista chilena premiada internacionalmente por proteger al Picaflor de Arica;La Tercera;https://www.latercera.com/que-pasa/noticia/karolina-araya-la-conservacionista-chilena-premiada-internacionalmente-por-proteger-al-picaflor-de-arica/FKYU4XTE7BG3JPJE6R4DYMATWI/;09-06-2021;
convertcsv (13).csv;Columna de opinión: El picaflor de Arica, ave símbolo de la ciudad;MMA – Ministerio del Medio Ambiente;https://mma.gob.cl/columna-de-opinion-el-picaflor-de-arica-ave-simbolo-de-la-ciudad/;29-09-2020;
convertcsv (13).csv;CONAF abre las puertas del Monumento Natural de Picaflor de Arica a estudiantes;conaf.cl;https://www.conaf.cl/conaf-abre-las-puertas-del-monumento-natural-de-picaflor-de-arica-a-estudiantes/;30-05-2024;
convertcsv (13).csv;Picaflor de Arica;Chile es TUYO;https://chileestuyo.cl/dia-del-turismo-7-areas-de-preservacion-en-chile-para-conocer/picaflor-de-arica-5/;04-10-2024;Hernan Claro
convertcsv (13).csv;Microrreservas: la estrategia que puede salvar de la extinción al pequeño picaflor de Arica | Chile;Mongabay;https://es.mongabay.com/2020/12/microrreservas-la-estrategia-que-puede-salvar-de-la-extincion-al-pequeno-picaflor-de-arica-chile/;09-12-2020;Barinia Montoya Montenegro
convertcsv (13).csv;Chile cuenta con nueva área protegida para la conservación del picaflor de Arica;País Circular;https://www.paiscircular.cl/biodiversidad/hile-cuenta-con-nueva-area-protegida-para-la-conservacion-del-picaflor-de-arica/;23-05-2019;
convertcsv (13).csv;Picaflor de Arica: hallazgo de una nueva nidada da esperanza al ave más amenazada de Chile;La Tercera;https://www.latercera.com/que-pasa/noticia/picaflor-de-arica-hallazgo-de-una-nueva-nidada-da-esperanza-al-ave-mas-amenazada-de-chile/3PIZUY5CCNEW7JRHGZPB2PG3NU/;23-10-2020;
convertcsv (13).csv;El último esfuerzo por salvar el ave más amenazada del país;La Tercera;https://www.latercera.com/que-pasa/noticia/ultimo-esfuerzo-salvar-ave-mas-amenazada-del-pais/370745/;22-10-2018;
convertcsv (13).csv;Picaflor de Arica (Eulidia yarrellii) ©Fernando Díaz;Ladera Sur;https://laderasur.com/articulo/picaflores-de-chile-un-acercamiento-estas-carismaticas-y-coloridas-aves-polinizadoras/picaflor-de-arica-eulidia-yarrellii-fernando-diaz/;14-10-2020;
convertcsv (13).csv;DETALLE PICAFLOR DE ARICA;Chile es TUYO;https://chileestuyo.cl/santuario-del-picaflor-un-paraiso-en-medio-del-desierto/detalle-picaflor-de-arica/;19-04-2021;
convertcsv (13).csv;Ministerio del Medio Ambiente inicia recuperación de terrenos para preservar al picaflor de Arica;MMA – Ministerio del Medio Ambiente;https://mma.gob.cl/ministerio-del-medio-ambiente-inicia-recuperacion-de-terrenos-para-preservar-al-picaflor-de-arica/;07-05-2018;
convertcsv (13).csv;Picaflor de Arica baja su población de 2000 a 400 ejemplares en 8 años – Biodiversidad;Fundación Terram;https://www.terram.cl/biodiversidad/2017/04/14/picaflor-de-arica-bajo-su-poblacion-de-2-mil-a-400-ejemplares-en-8-anos/;14-04-2017;
convertcsv (13).csv;“Chitita, cultura en un retrato”: Mural visibiliza el valor patrimonial del Picaflor de Arica [FOTOS];elmorrocotudo.cl;https://www.elmorrocotudo.cl/noticia/cultura/chitita-cultura-en-un-retrato-mural-visibiliza-el-valor-patrimonial-del-picaflor-de-;28-09-2021;
convertcsv (13).csv;Imágenes muestran que el picaflor de Arica se preserva bien en el norte;La Nación;https://www.lanacion.cl/imagenes-muestran-que-el-picaflor-de-arica-se-preserva-bien-en-el-norte/;21-09-2020;
convertcsv (13).csv;Limpian Monumento Natural Picaflor de Arica para prevenir incendios forestales;elmorrocotudo.cl;https://www.elmorrocotudo.cl/noticia/medioambiente/limpian-monumento-natural-picaflor-de-arica-para-prevenir-incendios-forestales;02-02-2023;
convertcsv (13).csv;Zona de nidificación del picaflor de Arica en Chaca ya cuenta con riego automatizado [FOTOS];elmorrocotudo.cl;https://www.elmorrocotudo.cl/noticia/sociedad/zona-de-nidificacion-del-picaflor-de-arica-en-chaca-ya-cuenta-con-riego-automatizad;27-07-2019;
convertcsv (13).csv;El picaflor de Arica en el mes del medio ambiente: Aprende, edúcate y ayudemos a rescatarlo;elmorrocotudo.cl;https://www.elmorrocotudo.cl/noticia/medioambiente/el-picaflor-de-arica-en-el-mes-del-medio-ambiente-aprende-educate-y-ayudemos-r;23-06-2020;
convertcsv (13).csv;Se publica Plan de Recuperación, Conservación y Gestión del Picaflor de Arica;soychile.cl;https://www.soychile.cl/arica/sociedad/2022/05/03/755464/plan-de-recuperacion-picaflor-arica.html;03-05-2022;
convertcsv (13).csv;La primavera y chañar: El eterno mensajero que sustenta nuestro picaflor de Arica;elmorrocotudo.cl;https://www.elmorrocotudo.cl/noticia/sociedad/la-primavera-y-chanar-el-eterno-mensajero-que-sustenta-nuestro-picaflor-de-arica;21-09-2020;
convertcsv (13).csv;¿Municipio de Arica va en ayuda del picaflor en peligro de extinción?;elmorrocotudo.cl;https://www.elmorrocotudo.cl/noticia/sociedad/municipio-de-arica-va-en-ayuda-del-picaflor-en-peligro-de-extincion;26-02-2016;
convertcsv (13).csv;Picaflor de Arica, hembra©Pablo Cáceres;Ladera Sur;https://laderasur.com/articulo/dos-medidas-que-buscan-proteger-al-picaflor-de-arica-de-una-inminente-desaparicion/5713955504_738d8b6016_b/;11-10-2018;
convertcsv (13).csv;Crean el Monumento Natural Picaflor de Arica para proteger a la pequeña ave;Meganoticias;https://www.meganoticias.cl/nacional/262018-picaflor-monumento-natural-conaf-regiones-arica.html;23-05-2019;
convertcsv (13).csv;Adquiriendo el compromiso: El desafío de la conservación del Picaflor de Arica y otras especies;elmorrocotudo.cl;https://www.elmorrocotudo.cl/noticia/sociedad/adquiriendo-el-compromiso-el-desafio-de-la-conservacion-del-picaflor-de-arica-y-otr;14-09-2018;
convertcsv (13).csv;Opinión: Picaflor de Arica, especie muy utilizada por las autoridades, a la espera de protección;elmorrocotudo.cl;https://www.elmorrocotudo.cl/noticia/listado/opinion-picaflor-de-arica-especie-muy-utilizada-por-las-autoridades-la-espera-de-pro;12-08-2016;Terra Ong
convertcsv (13).csv;[VIDEO] Picaflor de Arica es protagonista de nuevo video de Novasur;soychile.cl;https://www.soychile.cl/Arica/Sociedad/2017/04/16/458247/Picaflor-de-Arica-es-protagonista-de-nuevo-video-de-Novasur.aspx;16-04-2017;
convertcsv (13).csv;Reaparece el picaflor de Arica en Chaca tras 10 años: solo quedan 400 ejemplares en peligro crítico;DUPLOS.CL;https://duplos.cl/tecnologia/servicio-biodiversidad-arica-picaflor-arica-especie-peligro-critico-64/264755/2026/04/08/;08-04-2026;
convertcsv (14).csv;Archipiélago de Juan Fernández ya cuenta con un plan para proteger a sus aves terrestres;País Circular;https://www.paiscircular.cl/medio-ambiente/archipielago-de-juan-fernandez-ya-cuenta-con-un-plan-para-proteger-a-sus-aves-terrestres/;17-08-2022;
convertcsv (14).csv;Plan para proteger aves endémicas de Juan Fernández no contempla la eutanasia de gatos asilvestrados;MMA – Ministerio del Medio Ambiente;https://mma.gob.cl/plan-para-proteger-aves-endemicas-de-juan-fernandez-no-contempla-la-eutanasia-de-gatos-asilvestrados/;12-08-2022;
convertcsv (14).csv;Julio E. Rodriguez siempre soñó con ponerse el uniforme aguilucho;aguilas.com.do;https://aguilas.com.do/julio-e-rodriguez-siempre-sono-con-ponerse-el-uniforme-aguilucho/;06-10-2021;
convertcsv (15).csv;Consejo de Ministros para la Sustentabilidad declara Santuario de la Naturaleza Humedal La Chimba de Antofagasta;Diario Sustentable;https://www.diariosustentable.com/2020/10/consejo-de-ministros-para-la-sustentabilidad-declara-santuario-de-la-naturaleza-humedal-la-chimba-de-antofagasta/;05-10-2020;
convertcsv (16).csv;La Historia es Nuestra: La lagartija chilena que podría haber desaparecido en incendios forestales;Cooperativa.cl;https://www.cooperativa.cl/noticias/pais/desastres-naturales/incendios-forestales/la-historia-es-nuestra-la-lagartija-chilena-que-podria-haber/2017-01-30/174443.html;30-01-2017;
convertcsv (16).csv;La flora y fauna después del incendio: El desafío de la restauración ecológica (El Heraldo);Centro de Ciencia del Clima y la Resiliencia;https://www.cr2.cl/la-flora-y-fauna-despues-del-incendio-el-desafio-de-la-restauracion-ecologica-el-heraldo/;05-02-2017;
convertcsv (16).csv;Puma, huemul, chinchilla y más: Estas son los animales de la fauna chilena que se encuentran en peligro;romantica.cl;https://www.romantica.cl/nacional/2023/01/04/puma-huemul-chinchilla-y-mas-estas-son-los-animales-de-la-fauna-chilena-que-se-encuentran-en-peligro.html;04-01-2023;
convertcsv (17).csv;Leopardo. Lagartija leopardo.;Museo Nacional de Historia Natural;https://www.mnhn.gob.cl/noticias/leopardo-lagartija-leopardo;28-01-2011;
convertcsv (17).csv;Distribución histórica y actual de la lagartija Liolaemus pictus (Dumeril & Bibron 1837) (Liolaemidae) y nuevo límite continental sur de distribución;SciELO Chile;https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382010000200008;21-05-2021;
convertcsv (18).csv;¿Es la evolución rápida la norma?;Answers in Genesis;https://answersingenesis.org/es/medios/radio/volumen-10/es-la-evoluci%C3%B3n-r%C3%A1pida-la-norma/;16-08-2019;
convertcsv (18).csv;Kaya Libro 1: Kaya y los jinetes lagarto, de Wes Craig;Es la hora de las tortas!!!;https://www.eslahoradelastortas.com/kaya-jinetes-lagarto-wes-craig/;14-10-2023;
convertcsv (18).csv;"El divertido vídeo viral de las preguntas absurdas que Google tiene que aguantar a diario: ""Lagarto grande";LaSexta;https://www.lasexta.com/programas/arusitys/divertido-video-viral-preguntas-absurdas-que-google-tiene-que-aguantar-diario-lagarto-grande-pelicula-monstruo_20241223676926aebc785b00016891b9.html;23-12-2024;
convertcsv (18).csv;Lagarto cornudo cola plana: un pequeño y extraordinario habitante de la arena;Gob MX;https://www.gob.mx/conanp/articulos/lagarto-cornudo-cola-plana-un-pequeno-y-extraordinario-habitante-de-la-arena;29-05-2020;
convertcsv (18).csv;"Norma Yarrow sobre show de Martín Vizcarra en el Congreso: ""El sinvergüenza hizo un discurso político""";Willax;https://willax.pe/politica/norma-yarrow-sobre-show-de-martin-vizcarra-en-el-congreso-el-sinverguenza-hizo-un-discurso-politico;30-04-2025;
convertcsv (18).csv;Hallan cocodrilo congelado en basurero de Chihuahua;Milenio;https://www.milenio.com/internacional/estados-unidos/hallan-cocodrilo-congelado-en-basurero-de-chihuahua;11-01-2025;
convertcsv (18).csv;¡Nuevo pez marino en el Perú! Descubren al ‘pez lagarto real del Pacífico’ en mar de Piura;Perú 21;https://peru21.pe/peru/nuevo-pez-marino-en-el-peru-descubren-al-pez-lagarto-real-del-pacifico-en-mar-de-piura-noticia/;25-06-2024;
convertcsv (18).csv;"Con armas largas, así posaban ""El Lagarto"" e integrantes del CJNG antes de matar a policías de CDMX";El Universal;https://www.eluniversal.com.mx/metropoli/con-armas-largas-asi-posaban-el-lagarto-e-integrantes-del-cjng-antes-de-matar-a-policias-de-cdmx/;24-03-2023;Kevin Ruiz Campa
convertcsv (18).csv;Estables y fuera de peligro los menores que sufrieron ataque de lagarto en Alianza;Proceso Digital;https://proceso.hn/estables-y-fuera-de-peligro-los-menores-que-sufrieron-ataque-de-lagarto-en-alianza/;23-07-2024;
convertcsv (18).csv;Lagarto cornudo: el “rey” del camuflaje en el desierto;La Crónica de Hoy;https://www.cronica.com.mx/academia/2024/11/28/lagarto-cornudo-el-rey-del-camuflaje-en-el-desierto/;28-11-2024;
convertcsv (18).csv;Lagarto real de 3.8 metros es rescatado;Cuarto Poder Chiapas;https://www.cuartopoder.mx/chiapas/lagarto-real-de-38-metros-es-rescatado/201677;16-07-2023;
convertcsv (18).csv;PROFEPA RESCATA LAGARTO ENCHAQUIRADO Y HALCÓN COLA ROJA EN EL ESTADO DE MORELOS;Gob MX;https://www.gob.mx/profepa/prensa/profepa-rescata-lagarto-enchaquirado-y-halcon-cola-roja-en-el-estado-de-morelos;15-03-2017;
convertcsv (18).csv;eSOS | Un lagarto venenoso con reputación terrible;expreso.com.mx;https://www.expreso.com.mx/noticias/sonora/esos--un-lagarto-venenoso-con-reputacion-terrible/78289;22-03-2020;
convertcsv (18).csv;Rescatan a tortuga lagarto en Tabasco;Reforma;https://www.reforma.com/aplicaciones/articulo/default.aspx?id=737131;09-01-2016;
convertcsv (18).csv;Una cordobesa, la primera persona en Argentina con dos padres y una madre;ElDoce.tv;https://eldoce.tv/sociedad/una-cordobesa-la-primera-persona-en-argentina-con-dos-padres-y-una-madre_129267/;10-05-2022;
convertcsv (18).csv;Captan a enorme cocodrilo en Sisal;Desde el Balcon;https://www.desdeelbalcon.com/balcon/captan-a-enorme-cocodrilo-en-sisal/;30-01-2025;
convertcsv (18).csv;REINTEGRA PROFEPA EN SU HÁBITAT A EJEMPLAR DE LAGARTO DE CHAQUIRA, EN COLIMA;Gob MX;https://www.gob.mx/profepa/prensa/reintegra-profepa-en-su-habitat-a-ejemplar-de-lagarto-de-chaquira-en-colima;12-07-2017;
convertcsv (18).csv;Reconocerán a Norma Landi con una estatua;ElDoce.tv;https://eldoce.tv/el-show-tv/reconoceran-norma-landi-con-una-estatua_55238/;29-11-2017;
convertcsv (18).csv;Reconocerán a Norma Landi con una estatua;ElDoce.tv;https://eldoce.tv/videos/el-show-tv/reconoceran-norma-landi-con-una-estatua_55244/;29-11-2017;
convertcsv (18).csv;Incendios de las Altas Montañas ¿acabaron con animales en peligro de extinción?;La Silla Rota;https://lasillarota.com/veracruz/estado/2024/4/1/incendios-de-las-altas-montanas-acabaron-con-animales-en-peligro-de-extincion-476595.html;01-04-2024;
convertcsv (18).csv;Asegura Procuraduría ambiental ejemplar de lagarto de chaquira;pulsoslp.com.mx;https://pulsoslp.com.mx/nacional/asegura-procuraduria-ambiental-ejemplar-de-lagarto-de-chaquira/867646;12-11-2018;
convertcsv (18).csv;Profepa asegura a especies en peligro de extinción;www.noroeste.com.mx;https://www.noroeste.com.mx/nacional/profepa-asegura-a-especies-en-peligro-de-extincion-DUNO1061406;14-12-2016;
convertcsv (18).csv;Con severas lesiones ingresa al Hospital Escuela, menor que fue atacado por lagarto en Alianza;Proceso Digital;https://proceso.hn/con-severas-lesiones-ingresa-al-hospital-escuela-menor-que-fue-atacado-por-cocodrilo-en-alianza/;22-07-2024;
convertcsv (18).csv;Gobierno aprueba decreto para protección de la fauna y flora silvestre de Bolivia;eju.tv;https://eju.tv/2017/01/gobierno-aprueba-decreto-para-proteccion-de-la-fauna-y-flora-silvestre-de-bolivia/;12-01-2017;Luz Mendoza
convertcsv (18).csv;26 candidatos al Congreso en el padrón del Movadef;Perú 21;https://peru21.pe/investigacion/26-candidatos-al-congreso-en-el-padron-del-movadef/;16-11-2025;Juan Carlos Chamorro
convertcsv (18).csv;Les ponen rostro a culpables del ataque en Minatitlán;El Informador;https://www.informador.mx/mexico/Les-ponen-rostro-a-culpables-del-ataque-en-Minatitlan-20190422-0041.html;22-04-2019;
convertcsv (18).csv;Buscan regular comercio internacional del lagarto cornudo;Reporteros Hoy;https://reporteroshoy.mx/noticias/buscan-regular-comercio-internacional-del-lagarto-cornudo/;23-11-2022;
convertcsv (19).csv;La mayor granja de insectos del mundo abrirá en Salamanca en 2024 - Alimentación;Interempresas.net;https://www.interempresas.net/Alimentaria/468647-La-mayor-granja-de-insectos-del-mundo-abrira-en-Salamanca-en-2024.html;06-03-2023;
convertcsv (19).csv;Qué es Tebrio, la fábrica salmantina única en el mundo que pone la primera piedra en Peña Alta;Noticias Salamanca - Tribuna;https://www.tribunasalamanca.com/noticias/390924/que-es-tebrio-la-fabrica-salmantina-unica-en-el-mundo-que-pone-la-primera-piedra-en-pena-alta;14-01-2025;
convertcsv (19).csv;Tebrio invertirá 50 millones de euros en un complejo biotecnológico en Salamanca que generará...;SALAMANCArtv AL DÍA;https://salamancartvaldia.es/noticia/2021-06-30-tebrio-invertira-50-millones-de-euros-en-un-complejo-biotecnologico-en-salamanca-que-generara-1503;30-06-2021;
convertcsv (2).csv;Los 12 anfibios chilenos que podrían extinguirse producto del cambio climático;Ladera Sur;https://laderasur.com/articulo/los-12-anfibios-chilenos-que-podrian-extinguirse-producto-del-cambio-climatico/;14-03-2023;
convertcsv (2).csv;Estudiantes de la Escuela España y Juan Bosch de Niebla aprenden sobre anfibios;Universidad Austral de Chile;https://diario.uach.cl/estudiantes-de-la-escuela-espaa-y-juan-bosch-de-niebla-aprenden-sobre-anfibios/;22-10-2013;
